1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;48;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
Fm6;Fm6;G%7;C7;Bbm6;Fm6;Ebm7;Ab7;Db^7;Db^7;Gb7;Gb7;Ab6;Ab6;G%7;C7;Fm6;Fm6;G%7;C7;Bbm6;Fm6;Ebm7;Ab7;Db^7;Db^7;Gb7;Gb7;Ab6;Ab6;Ebm7;Ab7;Db^7;Db^7;Gb7;Gb7;Ab6;Ab6;Cm7;F7;Eb6;C7;Fm7;Bb7;Eb7;Eb7;Eb7;Eb7;C7;Fm6;Fm6;G%7;C7;Bbm6;Fm6;Ebm7;Ab7;Db^7;Db^7;Gb7;Gb7;Ab6;Ab6;C%7;F7;Bb7;Eb7;Ab6;Ab6
