1;1;2;2;3;3;4;4;5;5;6;6;7;7;8;9;10;11;12;13;14;15;15;16;16;17;17;18;18;19;19;20;20;21;21;22;22;23;24
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0
Eb7;D7;Gm7;Ab^7;B^7;D7;Dm7;G7;Eb7;D7;Gm7;Ab^7;C7;F7;Bb7;Eb7;Eb7;Bb7;Bb7;Eb7;Eb7;Bbm7;Eb7;Am7;D7;Eb7;D7;Gm7;Ab^7;B^7;D7;Dm7;G7;Eb7;D7;Db^7;C7;B^7;B^7
