1;2;3;4;4;5;5;6;7;8;8;9;10;11;12;12;13;13;14;15;16;17;17;18;18;19;19;20;20;21;21;22;22;23;24;25;26;27;28;28;29;29;30;31;32;32
1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0
F^7;Eb7;F7;Bb^7;Bbm6;F^7;Dm7;G7;C7;F6;Csus;F^7;Eb7;F7;Bb^7;Bbm6;F^7;Dm7;G7;C7;F6;Am7;Am7;F#%7;Fm6;Am7;Am7;F7;E7;Am7;Am7;F#%7;D7;G7;C7;F^7;Eb7;F7;Bb^7;Bbm6;F^7;Dm7;G7;C7;F6;Csus
