1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;25;26;26;27;28;29;29;30;31;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0
Bb6;Bb6;Bbm6;Bbm6;F6;E7;F6;F6;D7;D7;D7;D7;G7;G7;Gm7;C7;Bb6;Bb6;Bbm6;Bbm6;F6;E7;F6;F6;A%7;D7;A%7;D7;A7;Dm7;Bb6;Bo7;C7;F6;F6
