1;1;2;2;3;3;4;5;5;6;6;7;7;8;9;10;11;12;13;13;14;14;15;16;17;17;18;18;19;19;20;21;21;22;22;23;23;24;25;26;27;27;28;28;29;30;31;32;32
1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0
Fm7;Bb7;Eb^7;C7;Fm7;Bb7;Eb^7;Am7;D7;G6;E7;Am7;D7;G^7;Gm;F#o7;Fm7;Bb7;Eb^7;D7;Db7;C7;Fm7;Bb7;Fm7;Bb7;Eb^7;C7;Fm7;Bb7;Eb^7;Am7;D7;G6;E7;Am7;D7;G^7;Fm7;Cm7;Fm7;Bb7;G%7;C7;Fm7;Bb7;Eb^7;G%7;C7
