1;2;3;4;5;6;7;8;9;9;10;10;11;12;12;13;14;14;15;16
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0
Dm7;A7;Dm7;D7;Gm7;D7;Gm7;Gm7;Em7;A7;Fm7;Bb7;Eb^7;Em7;A7;Dm7;E%7;A7;Dm7;A7
