1;1;2;2;3;4;4;5;5;6;6;7;8;8;9;9;10;10;11;12;12;13;13;14;14;15;16;16;17;17;18;18;19;20;20;21;21;22;22;23;24;24;25;25;26;26;27;28;28;29;29;30;30;31;32;33;34;35;35;36;36;37
1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0
Em7;A7;Fm7;Bb7;Eb^7;Abm7;Db7;Dm7;G7;Ebm7;Ab7;Db^7;Dm7;G7;Cm7;B7;Bbm7;Eb7;Ab^7;Abm7;Db7;Gm7;C7;Abm7;Db7;Gb6;Fm7;Bb7;Em7;A7;Fm7;Bb7;Eb^7;Abm7;Db7;Dm7;G7;Ebm7;Ab7;Db^7;Dm7;G7;Cm7;B7;Bbm7;Eb7;Ab^7;Abm7;Db7;Gm7;C7;Fm7;Bb7;Eb6;Fm7;Gm7;Fm7;Eb6;Fm7;Gm7;Fm7;Eb6
