1;2;3;4;5;6;7;8;9;10;11;12;13;13;14;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;29;30;30;31;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0
F^7;F^7;Bb7;Bb7;F^7;Dm7;Gm7;C7;F^7;F^7;Bb7;Bb7;Am7;Dm7;Gm7;C7;F6;F6;Em7;A7;Dm7;Dm7;A%7;D7;Gm7;C7;F^7;F^7;Bb7;Bb7;Am7;Dm7;Gm7;C7;F6;F6
