1;2;2;3;4;5;5;6;6;7;8;9;9;10;10;11;11;12;12;13;14;14;15;16;16;17;18;18;19;20;21;21;22;22;23;24;25;25;26;26;27;27;28;28;29;29;30;30;31;31;31;31;32;32;32
1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;2.0;3.0
Bb^7;Bb^7;Dbo7;Cm7;Cm7;F7;Cm7;F7;F7;Bb^7;Bb^7;D%7;G7;D%7;G7;Gm7;C7;Gm7;C7;F7;Cm7;F7;Bb6;Cm7;F7;Bb^7;Bb^7;Dbo7;Cm7;Cm7;F7;Cm7;F7;F7;Bb^7;Bb^7;D%7;G7;D%7;G7;Gm7;C7;Eb^7;Ebm6;Bb^7;Gm7;Cm7;F7;Bb^;Bb^;Eb6;Eo7;Cm;F7;Bb6
