1;2;3;4;5;6;7;8;8;9;10;11;12;12;13;14;15;15;16;16;17;18;19;20;21;22;23;24;24;25;26;27;28;29;30;31;32;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
Am7;D7;Am7;D7;G^7;C7;G^7;Bm7;E7;Am7;D7;G^7;G^7;B7;Em7;A7;D7;Am7;Bm7;E7;Am7;D7;Am7;D7;G^7;C7;G^7;Bm7;E7;Am7;D7;B%7;E7;Am7;D7;G6;Bm7;E7
