1;2;3;4;5;6;7;8;9;10;11;12;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;34;35;36;36;37;38;38;39;40;40;41;42;43;44;45;46;47;48
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.5;1.0;1.0;2.5;1.0;1.0;2.5;1.0;1.0;2.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
Bb^7;Bb^7;Ebm^7;Ebm^7;Bb^7;Bb^7;Ebm^7;Ebm^7;Bb^7;G7;Gb7;F7;Ebo7;Dm7;G7;Cm7;F7;D%7;G7;Cm7;F7;E%7;E%7;A7;A7;D^7;B7;Em7;Fm7;Eb^7;Eb^7;D7;D7;G^7;Ab^7;Db^7;F^7;Gb^7;B^7;Eb^7;E^7;A^7;Db^7;C%7;F7;Bb^7;Bb^7;Ebm^7;Ebm^7;Bb^7;Bb^7;Ebm^7;Ebm^7
