1;2;2;3;4;5;6;6;7;8;8;9;9;10;10;10;11;11;11;12;12;12;13;14;14;15;16;17;18;18;19;20;20;21;21;22;22;22;23;23;23;24;24;24;25;26;27;27;28;28;29;30;31;31;32;32;33;34;35;36;37;38;39;39;40;40;41;41;42;42;43;44;44;45;46;47;48;48;49;50;50;51;51;52;52;52;53;53;53;54;54;54;55;56;57;57;58;59;60;61;61;62;63;63;64;64;65;65;65;66;66;66;67;67;67;68;69;69;70;71;72;73;73;74;75;75;76;76;77;77;77;78;78;78;79;79;79;80;81;82;82;83;83;84;85;86;86;87;87;88;89;90;91;92;93;94;94;95;95;96;96;97;97;98;99;99;100;101;102;103;103;104;105;105;106;106;107;107;107;108;108;108;109;109;109;110;111;111;112;113;114;115;115;116;117;117;118;118;119;119;119;120;120;120;121;121;121;122;123;123;124;125;126;127;127;128;129;129;130;130;131;131;131;132;132;132;133;133;133;134;135;136;136;137;137;138;139;140;140;141;141;142;143;144;145;146;147;148;148;149;149;150;150;151;151;152;153;153;154;155;156;157;157;158;159;159;160;160;161;161;161;162;162;162;163;163;163;164;165;166;166;167;168;169;170;170;171;172;172;173;173;174;174;174;175;175;175;176;176;176;177;178;178;179;180;181;182;182;183;184;184;185;185;186;186;186;187;187;187;188;188;188;189;190;191;191;192;192;193;194;195;195;196;196;197;198;199;200;201;202;203;203;204;204;205;205;206;206;207;208;208;209;210;211;212;212;213;214;214;215;215;216;216;216;217;217;217;218;218;218;218
1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;4.0;1.0;3.0;4.0;1.0;2.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;4.0;1.0;3.0;4.0;1.0;2.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;4.0;1.0;3.0;4.0;1.0;2.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;4.0;1.0;3.0;4.0;1.0;2.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;4.0;1.0;3.0;4.0;1.0;2.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;4.0;1.0;3.0;4.0;1.0;2.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;4.0;1.0;3.0;4.0;1.0;2.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;4.0;1.0;3.0;4.0;1.0;2.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;4.0;1.0;3.0;4.0;1.0;2.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;4.0;1.0;3.0;4.0;1.0;2.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;4.0;1.0;3.0;4.0;1.0;2.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;4.0;1.0;3.0;4.0;1.0;2.0;3.0;5.0
F^7;B%7;Bb7;Am7;D7;Gm7;Bbm7;Eb7;Dm7;G7;G#o7;Am7;D7;Gm7;Db7;C7;B7;Bb7;A7;Ab7;Db^;C7;F^7;B%7;Bb7;Am7;D7;Gm7;Bbm7;Eb7;Dm7;G7;G#o7;Am7;D7;Gm7;Db7;C7;B7;Bb7;A7;Ab7;Db^;C7;F7;F7;Bbm;Bbm7;Bbm6;Bbm7;G%7;C7;Em7;A7;C#m7;F#7;B^7;C^7;B^7;C^7;B^7;C^7;Bbm7;Eb7;Am7;D7;Abm7;Dbm7;Gm7;C7;F^7;B%7;Bb7;Am7;D7;Gm7;Bbm7;Eb7;Dm7;G7;G#o7;Am7;D7;Gm7;Db7;C7;B7;Bb7;A7;Ab7;Db^;C7;F7;F^7;B%7;Bb7;Am7;D7;Gm7;Bbm7;Eb7;Dm7;G7;G#o7;Am7;D7;Gm7;Db7;C7;B7;Bb7;A7;Ab7;Db^;C7;F^7;B%7;Bb7;Am7;D7;Gm7;Bbm7;Eb7;Dm7;G7;G#o7;Am7;D7;Gm7;Db7;C7;B7;Bb7;A7;Ab7;Db^;C7;F7;F7;Bbm;Bbm7;Bbm6;Bbm7;G%7;C7;Em7;A7;C#m7;F#7;B^7;C^7;B^7;C^7;B^7;C^7;Bbm7;Eb7;Am7;D7;Abm7;Dbm7;Gm7;C7;F^7;B%7;Bb7;Am7;D7;Gm7;Bbm7;Eb7;Dm7;G7;G#o7;Am7;D7;Gm7;Db7;C7;B7;Bb7;A7;Ab7;Db^;C7;F^7;B%7;Bb7;Am7;D7;Gm7;Bbm7;Eb7;Dm7;G7;G#o7;Am7;D7;Gm7;Db7;C7;B7;Bb7;A7;Ab7;Db^;C7;F^7;B%7;Bb7;Am7;D7;Gm7;Bbm7;Eb7;Dm7;G7;G#o7;Am7;D7;Gm7;Db7;C7;B7;Bb7;A7;Ab7;Db^;C7;F7;F7;Bbm;Bbm7;Bbm6;Bbm7;G%7;C7;Em7;A7;C#m7;F#7;B^7;C^7;B^7;C^7;B^7;C^7;Bbm7;Eb7;Am7;D7;Abm7;Dbm7;Gm7;C7;F^7;B%7;Bb7;Am7;D7;Gm7;Bbm7;Eb7;Dm7;G7;G#o7;Am7;D7;Gm7;Db7;C7;B7;Bb7;A7;Ab7;Db^;C7;F7;F^7;B%7;Bb7;Am7;D7;Gm7;Bbm7;Eb7;Dm7;G7;G#o7;Am7;D7;Gm7;Db7;C7;B7;Bb7;A7;Ab7;Db^;C7;F^7;B%7;Bb7;Am7;D7;Gm7;Bbm7;Eb7;Dm7;G7;G#o7;Am7;D7;Gm7;Db7;C7;B7;Bb7;A7;Ab7;Db^;C7;F7;F7;Bbm;Bbm7;Bbm6;Bbm7;G%7;C7;Em7;A7;C#m7;F#7;B^7;C^7;B^7;C^7;B^7;C^7;Bbm7;Eb7;Am7;D7;Abm7;Dbm7;Gm7;C7;F^7;B%7;Bb7;Am7;D7;Gm7;Bbm7;Eb7;Dm7;G7;G#o7;Am7;D7;Gm7;Db7;C7;B7;Bb7;A7;Ab7;Db^;C7;F7
