1;2;3;4;5;6;7;8;9;10;10;11;12;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;26;27;28;28;29;29;30;30;31;32;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0
G^7;G^7;Gm7;C7;F^7;F^7;Fm7;Bb7;Eb^7;A%7;D7;Gm7;A%7;D7;G^7;Em7;Am7;D7;G^7;G^7;Gm7;C7;F^7;F^7;Fm7;Bb7;Eb^7;A%7;D7;G^7;Am7;D7;Bm7;E7;Am7;D7;G6;Am7;D7
