1;2;2;3;3;4;4;5;5;6;6;7;7;8;8;9;10;10;11;12;12;13;14;14;15;15;16;16;17;17;18;18;19;19;20;20;21;22;22;23;24;25;26;27;28;28;29;30;30;31;31;32;32;33;33;34;34;35;35;36;36;37;38;38;39;40;40
1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0
Fm7;G%7;C7;G%7;C7;G%7;C7;G%7;C7;G%7;C7;G%7;C7;G%7;C7;Bbm7;Db7;C7;Fm7;G%7;C7;Fm7;G%7;C7;G%7;C7;G%7;C7;G%7;C7;G%7;C7;G%7;C7;G%7;C7;Bbm7;Db7;C7;Fm7;Fm7;Bbm7;Eb7;Abm7;Db7;C7;Fm7;G%7;C7;G%7;C7;G%7;C7;G%7;C7;G%7;C7;G%7;C7;G%7;C7;Bbm7;Db7;C7;Fm7;G%7;C7
