1;2;3;4;5;6;7;8;8;9;10;11;12;12;13;13;14;14;15;16;16;17;17;18;19;20;21;21;22;23;24;25;26;27;28;29;30;31;32;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
Cm7;D7;Gm7;C7;Cm7;F7;Bb^7;D%7;G7;Cm7;D7;Gm7;C7;C#o7;D^7;Bm7;Em7;A7;D6;Fm7;Bb7;Fm7;Bb7;Eb^7;Bb7;Eb^7;Dm7;G7;Cm7;D%7;G7;Cm7;D7;Gm7;C7;Cm7;F7;Bb6;D%7;G7
