1;1;2;2;3;3;4;4;5;6;6;7;7;8;8;9;10;11;11;11;11;12;12;13;13;14;14;15;15;16;16;17;18;18;19;19;20;20;21;22;23;23;23;23;24;24
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;2.0;3.0;4.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;2.0;3.0;4.0;1.0;3.0
G6;G6;C^;C#%7;G^;C^;G^;G7;C7;Cm7;C#%7;G^;C^;B%7;E7;Am7;D7;G^;G^;C^;C#%7;G^;C^;G6;G6;C^;C#%7;G^;C^;G^;G7;C7;Cm7;C#%7;G^;C^;B%7;E7;Am7;D7;G^;G^;C^;C#%7;G^;C^
