1;1;2;2;3;4;5;5;6;6;7;8;8;9;10;11;12;13;14;15;16;17;17;18;18;19;20;21;21;22;22;23;24;24;25;26;26;27;27;28;28;29;30;31;32;33;34;34;35;35;36;36
1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0
C^7;F7;Em7;A7;Dm7;G7;Dm7;G7;C#m7;F#7;B^7;F#m7;B7;E^7;Fo7;B^7;Eb7;Am7;D7;Dm7;G7;C^7;F7;Em7;A7;Dm7;G7;Dm7;E7;Am7;Ab7;Gm7;C7;C7;F^7;Fm7;Bb7;C^7;A7;D7;Db7;C^7;C#o7;Dm7;D#o7;Dm7;Ab7;G7;C6;C6;C6;C6
