1;1;2;2;3;3;4;4;5;6;6;7;7;8;8;9;9;10;10;11;11;12;12;13;14;14;15;16;16;17;17;18;18;19;20;21;22;23;24;24;25;25;26;26;27;27;28;28;29;29;30;30;31;31;32;32
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0
C6;C6;C6;C6;C6;C6;C7;C7;F6;Bb7;Bb7;C6;Am7;Dm7;G7;C6;C6;C6;C6;C6;C6;C7;C7;F6;Bb7;Bb7;C6;F#m7;B7;E^7;C#7;F#m7;B7;E7;B7;Em7;A7;Dm;G7;G7;C6;C6;C6;C6;C6;C6;C7;C7;F6;Em7;Dm7;Gsus;C6;Am7;Dm7;G7
