1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;16;17;18;19;20;21;22;23;24;25;25;26;26;27;27;28;28;29;29;30;30;31;32;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0
Eb^7;Eb^7;Ebm7;Ebm7;F7;E^7;Eb^7;C7;Fm7;Bb7;Eb^7;Eb^7;Abm7;Db7;Gb^7;Fm7;Bb7;Eb^7;Eb^7;Ebm7;Ebm7;F7;E^7;Eb^7;C7;Fm7;Fm7;D%7;G7;Cm7;Cm7;A%7;D7;Gm7;C7;Fm7;Bb7;Eb6;Fm7;Bb7
