1;2;2;3;3;4;4;5;6;7;8;9;10;10;11;11;12;12;13;14;14;15;15;16;16;17;18;19;20;21;22;22;23;23;24;24;25;26;27;28;29;30;31;32;33;34;35;35;36;36
1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0
C7;Eb7;D7;G7;C7;G7;C7;F7;Bb7;C7;Asus;Absus;Dm7;G7;C7;A7;Gb7;Eb7;C7;Eb7;D7;G7;C7;G7;C7;F7;Bb7;C7;Asus;Absus;Dm7;G7;C7;A7;Gb7;Eb7;C7;C7;C7;C7;F7;Bb7;C7;A7;Ab7;G7;C7;A7;Gb7;Eb7
