1;1;2;2;3;4;4;5;5;6;6;7;8;8;8;9;9;10;10;11;12;12;13;13;14;14;15;16;16;16;17;18;19;20;21;22;23;24;24;25;25;26;26;27;28;28;29;29;30;30;31;32;32;32
1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;2.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;2.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;2.0;3.0
Fm;G%7;Fm;Bbm6;Fm;G%7;C7;Fm;G%7;Fm;Bbm6;Fm;G%7;C7;Fm;Fm;G%7;Fm;Bbm6;Fm;G%7;C7;Fm;G%7;Fm;Bbm6;Fm;G%7;C7;Fm;Fm7;Bb7;Eb^7;Eb^7;Ebm7;Ab7;Db^7;G%7;C7;Fm;G%7;Fm;Bbm6;Fm;G%7;C7;Fm;G%7;Fm;Bbm6;Fm;G%7;C7;Fm
