1;1;2;3;4;5;6;7;8;8;9;10;10;11;12;13;14;15;16;17;17;18;19;20;21;22;23;24;24;25;26;26;27;27;28;29;29;30;30;31;31;32;32
1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0
F^7;Eb7;D7;G7;G7;Gm7;C7;F^7;Cm7;F7;Bb^7;Bbm7;Eb7;F^7;D7;G7;G7;Gm7;C7;F^7;Eb7;D7;G7;G7;E%7;A7;Dm;E%7;A7;Dm;E%7;A7;Dm;Dm7;Bo7;Am7;D7;Gm7;C7;F6;F#o7;Gm7;C7
