1;2;3;4;5;6;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;22;23;24;25;26;27;28;29;30;30;31;32
1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0
Gm7;Gm7;D7;D7;Fm6;Fm6;E^7;Eb^7;Eb^7;Cm7;D7;Bb^7;Bb^7;A7;A7;D^7;Ab7;Gm7;Gm7;D7;D7;Fm6;Fm6;E^7;Eb^7;Eb^7;Cm7;C#o7;Gm;Eb^7;Cm7;Ebm7;D7;Gm7;Ebm7
