1;1;2;2;3;3;4;4;4;5;5;6;6;7;7;8;8;9;9;10;10;11;11;12;12;12;12;13;14;14;15;15;16;16;17;17;18;18;18
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;4.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;4.0
D^7;E%7;Do7;D^7;Do7;Gm7;D^7;Em7;Asus;D^7;E%7;Do7;D^7;Do7;Gm7;D^7;Ab7;G^7;A^;F#m7;F^7;C^;F^7;F#m;B7;E^;Bb7;G^7;D^7;E%7;Do7;D^7;Do7;Gm7;D^7;Gm7;D^7;Em7;Asus
