1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
A%7;D7;Gm7;C7;Cm7;F7;Bbm7;G7;A%7;D7;Gm7;Gm;E%7;A7;Eb7;D7;A%7;D7;Gm7;C7;Cm7;F7;Absus;G7;Cm7;Absus;D7;G7;Gb7;F7;Bbm7;C^;B^
