1;1;2;2;3;4;5;6;7;8;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;23;24;24;25;26;27;28;29;30;30;31;32;33;34;35;36
1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0
Em7;A7;Ebm7;Ab7;Db^7;C7;Abm7;Db7;Gb^7;G%7;C7;Fm7;Bb7;Ebm7;Ab7;Db^7;Db^7;Fm7;Gb7;G7;C7;B7;Bb7;A7;Ab7;Em7;A7;Ebm7;Ab7;Db^7;C7;Abm7;Db7;Gb^7;G%7;C7;Fm7;Bb7;Ebm7;Ab7;Db^7;Db^7
