1;1;2;3;3;4;4;5;5;6;6;7;8;9;9;10;11;11;12;12;13;13;14;14;15;16;17;18;19;20;21;21;22;22;23;23;24;24;25;25;26;27;27;28;28;29;29;30;30;31;32
1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0
Bbm7;Eb7;A7;Ab7;Db7;F#7;B7;E7;Fm7;Bb7;Eb^7;Eb^7;Eb^7;Bbm7;Eb7;A7;Ab7;Db7;F#7;B7;E7;Fm7;Bb7;Eb^7;Eb^7;Eb^7;Bbm7;Eb7;Ab^7;G%7;Cm7;F7;Ab7;A7;F#7;B7;Fm7;Bb7;Bbm7;Eb7;A7;Ab7;Db7;F#7;B7;E7;Fm7;Bb7;Eb^7;Eb^7;Eb^7
