1;2;3;4;5;6;7;8;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;24;25;26;27;28;29;29;30;30;31;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0
E%7;A7;Dm;Dm;Gm7;C7;F^7;E%7;A7;Dm;Gm7;Bb7;A7;Dm;G7;E%7;A7;E%7;A7;Dm;Dm;Gm7;C7;F^7;E%7;A7;Dm;Gm7;Bb7;A7;Dm;B7;Bb7;A7;Dm;Dm
