1;2;3;4;4;5;6;7;8;8;9;10;11;12;12;13;14;15;16;17;18;19;20;21;22;23;24;24;25;26;26;27;28;28;29;30;30;31;32;33;34;35;36;37
1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
Eb^7;Db^7;Eb^7;D%7;G7;Cm7;Ab^7;Cm7;Am7;D7;G^7;Abm7;Fm7;Fm7;G7;Cm7;Cm7;Am7;D7;G^7;Gsus;A^;Eb^7;Fsus;D^;Fsus;Em7;A7;Eb7;Am7;D7;Bm7;E7;Dm7;C#m7;F#7;D^7;C^7;D^7;C^7;Db^7;Bb7;Ab^7;G7
