1;2;3;3;4;4;5;5;6;6;7;8;9;10;11;11;12;12;13;13;14;14;15;16;17;18;19;20;21;22;23;24;25;26;27;27;28;28;29;30;30;31;32;33;33;34;34;35;36
1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0
B7;B7;Em7;A7;Dm7;G7;C^7;Am7;Dm7;G7;Em7;A7;B7;B7;Em7;A7;Dm7;G7;C^7;Am7;Dm7;G7;C6;C6;Ab^7;Ab^7;Bbm7;Eb7;Fm7;Fm7;Dm7;G7;B7;B7;Em7;A7;Dm7;G7;C^7;Am7;Am7;F#%7;Fm6;C^;A7;Dm7;G7;C6;C6
