1;1;2;2;3;4;5;6;7;8;9;9;10;10;11;12;13;14;14;15;16;17;17;18;18;19;19;20;21;21;22;23;23;24;24;25;25;26;26;27;28;29;30;31;32;33;34;34;35;36;37;38;38;39;40;40
1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0
Am;Am;Am7;F#%7;F^7;F^7;Dm7;Dm7;Bm7;E7;Am;Am;Am7;F#%7;F^7;F^7;Dm7;B%7;E7;A^7;A^7;Bm7;E7;A^7;F#m7;Bm7;E7;A^7;Abm7;Db7;Gb^7;Gm7;C7;F^7;E7;Am;Am;Am7;F#%7;F^7;F^7;Dm7;Dm7;Bm7;E7;F^7;B%7;E7;F^7;F7;Am7;B%7;E7;Am;B%7;E7
