1;2;3;4;5;5;6;6;7;8;9;10;11;12;13;14;14;15;16;16;17;18;19;20;20;21;21;22;23;24;25;26;27;28;29;29;30;30;31;31;32;33;34;35;36;37
1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;5.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0
Am6;Am6;E7;E7;Gm6;Gm6;C7;C7;F6;F6;F#%7;B7;E%7;A7;D%7;B%7;E7;Am6;Bb7;Am6;Am6;E7;E7;Gm6;Gm6;C7;C7;F6;F6;F#%7;B7;E%7;A7;D%7;B%7;E7;Am7;D7;Gm7;C7;F6;C7;F6;Em7;Am6;Bb7
