1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;30;31;32;33;33;34;35;35;36;37;38;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;54;55;56
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0
Eb^7;Eb^7;Cm7;Cm7;Fm7;Fm7;Bb7;Bb7;Ab^7;Ab^7;Abm7;Abm7;Cm7;F7;Fm7;Bb7;Eb^7;Eb^7;Cm7;Cm7;Fm7;Fm7;Bb7;Bb7;Ab^7;Ab^7;Abm7;Abm7;Cm7;F7;Bb7;Eb^7;Eb^7;Fm7;Bb7;Eb^7;Fm7;Bb7;Eb^7;D7;Gm7;F7;Fm7;Bb7;Eb^7;Eb^7;Cm7;Cm7;Fm7;Fm7;Bb7;Bb7;Ab^7;Ab^7;Abm7;Abm7;Cm7;F7;Bb7;Eb^7;Eb^7
