1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;18;19;20;21;22;22;23;24;25;26;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;42;43;44;45;46;47
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;5.0;1.0;1.0;1.0;1.0;1.0
Cm7;Cm7;Cm7;Cm7;Cm7;F7;Bb7;Bb7;Ebm7;Ebm7;Ebm7;Ebm7;Ebm7;Ab7;Db7;Db7;C#m7;F#7;F#7;Bm7;Bm7;Bm7;E7;E7;Am7;Am7;Am7;D7;D7;Gm7;Gm7;E%7;Eb7;D7;G7;Cm7;Cm7;Cm7;Cm7;Cm7;F7;Bb7;Bb7;Ebm7;Ebm7;B7;B7;F7;Bb7;Ebm^7;Ebm^7
