1;2;3;4;5;6;7;8;8;9;10;11;12;13;13;14;14;15;15;16;16;17;18;19;20;21;22;23;24;24;25;26;27;28;29;29;30;30;31;32;32;33;34;34;35;36;37;38;38;39;40;41;42;43;44;45;46;47;48;48;49;50;51;52;53;53;54;54;55;55;56;56
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0
Eb6;Gbo7;Fm7;Bb7;A%7;D7;A%7;D7;D7;Fm7;Bb7;Fm7;Bb7;Gm7;C7;Fm7;Bb7;Eb6;Cm7;Fm7;Bb7;Eb6;Gbo7;Fm7;Bb7;A%7;D7;A%7;D7;D7;Fm7;Bb7;Fm7;Bb7;Gm7;C7;Fm7;Bb7;Eb6;A%7;D7;Gm7;A%7;D7;Gm7;C7;Fm7;G%7;C7;Fm7;Bb7;Eb6;Gbo7;Fm7;Bb7;A%7;D7;A%7;D7;D7;Fm7;Bb7;Fm7;Bb7;Gm7;C7;Fm7;Bb7;Eb6;Cm7;Fm7;Bb7
