1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;21;22;22;23;24;25;26;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
F#^7;G7;F#^7;E7;F#^7;G7;F#^7;E7;A^7;B7;Ab7;Db7;C^7;C^7;F#%7;B7;Em7;Asus;D^7;F7;Bbm;Bbm;Bbm^7;Bbm7;Bbm6;A7;D^7;Em7;A7;C#%7;F#7;B%7;E7;Dm7;G7;Bm7;Esus;C#%7;F#7;B7;E7;A^7;B7;G#7;C#7;F#7;B7;E^7;C7;E^7;C7;B^7;E^7
