1;2;2;3;4;4;5;5;6;6;7;7;8;9;10;11;12;13;14;15;16;17;18;18;19;20;20;21;21;22;22;23;23;24;25;26;27;28;29;30;31;32;32
1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
Dm;E%7;A7;Dm;E%7;A7;Dm;Dm^7;Dm7;Dm6;Gm6;Dm;E%7;A7;A7;Dm;Dm;E7;E7;A7;A7;Dm;E%7;A7;Dm;E%7;A7;Dm;Dm^7;Dm7;Dm6;Gm6;Dm;E%7;A7;A7;Dm;B%7;E7;A7;Dm;E%7;A7
