1;1;2;2;3;3;4;5;5;6;6;7;7;8;9;10;11;12;13;14;15;16;17;18;19;19;20;21;22;23;23;24;24;25;26;27;28;29;29;30;30;31;31;32
1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0
D6;G6;D6;G6;D6;G6;D6;Eb6;Ab6;Eb6;Ab6;Eb6;Ab6;Eb6;F7;Bb6;F7;Bb6;G7;C6;G7;C7;F6;F6;F6;F#o7;Gm7;C7;C7;C7;C7;F6;C7;F6;F6;F6;Bb^7;Bb6;Eb7;F6;D7;Gm7;C7;F6
