1;2;3;3;4;5;6;7;7;8;8;8;9;10;11;11;12;13;14;15;15;16;16;16;17;18;18;18;19;20;21;22;23;23;24;24;25;26;27;27;28;29;30;31;31;32;32;32
1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;2.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;2.0;3.0;1.0;1.0;3.0;4.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;2.0;3.0
C^7;F7;G6;Em7;A7;Am7;D7;G6;Go7;A%7;Go7;G6;C^7;F7;G6;Em7;A7;Am7;D7;G6;Go7;A%7;Go7;G6;G7;G7;Gb7;F7;E7;E7;A7;A7;D7;Eb7;D7;G7;C^7;F7;G6;Em7;A7;Am7;D7;G6;Go7;A%7;Go7;G6
