1;2;2;3;4;5;6;6;7;8;9;10;10;11;12;12;13;14;15;16;17;18;18;19;20;21;22;22;23;24;25;26;27;28;29;29;30;30;31;31;32;32
1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0
Eb^7;Gm7;C7;Fm7;Bb7;Eb^7;Gm7;C7;Abm7;Db7;Gm7;F#m7;B7;Fm7;Fm7;Bb7;Gm7;C7;Fm7;Bb7;Eb^7;Gm7;C7;Fm7;Bb7;Eb^7;Gm7;C7;Abm7;Db7;Bbm7;Eb7;Abm7;Db7;Eb^7;C7;Fm7;Bb7;Eb^7;C7;Fm7;Bb7
