1;2;3;4;4;5;6;7;8;9;10;11;12;12;13;14;15;16;17;18;19;20;20;21;22;23;24;25;26;27;28;28;29;30;31;32
1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0
F6;Bb7;F6;Am7;D7;Gm7;C7;F6;C7;F6;Bb7;F6;Am7;D7;Gm7;C7;F6;F6;Bb7;Bo7;F6;Am7;D7;G7;G7;C7;Db7;F6;Bb7;F6;Am7;D7;Gm7;C7;F6;C7
