1;2;2;3;4;4;5;6;6;7;8;9;10;11;12;12;13;14;14;15;16;16;17;18;19;20;21;22;23;24;24;25;26;26;27;28;28;29;30;31;32;32
1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0
F6;F6;C7;F7;F7;Db7;C7;C7;Co7;C7;C7;C7;C7;Gm7;C7;C7;F^7;F^7;Fo7;F^7;F^7;C7;Dm7;Dm7;A7;A7;D7;D7;G7;Gm7;C7;F6;F6;C7;F7;F7;Db7;C7;C7;F6;Gm7;C7
