1;1;2;2;3;3;4;4;5;5;6;6;7;7;8;8;8;8;9;9;10;10;11;11;12;12;13;13;14;14;15;15;16;16;17;17;18;18;18;19;20;20;20;21;21;21;21;22;23;24;24;25;25;26;26;27;27;28;28;29;29;30;30;31;31
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;5.0;7.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;4.0;1.0;1.0;3.0;4.0;1.0;2.0;3.0;4.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0
Eb^7;Eo7;F7;Bb7;A%7;Abm7;G%7;C7;Fm7;Abm6;Bbsus;Bb7;Eb6;Gbo7;Fm7;Bb7;Eb^7;Eo7;F7;Bb7;A%7;Abm7;G%7;C7;Fm7;Abm6;Bbsus;Bb7;Eb6;Fm7;Eb6;B7;E^7;C#m7;F#m7;B7;E^7;C#m7;C#m;Bb7;Eb^7;Cm7;Cm;A%7;D7;Gm7;Gb7;Fm7;E7;Eb^7;Eo7;F7;Bb7;A%7;Abm7;G%7;C7;Fm7;Abm6;Fm7;Bbsus;Eb6;C7;Fm7;Bb7
