1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;16;17;18;19;20;21;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;38;39;40;41;42;43;43;44
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0
E^7;E^7;E^7;E^7;E^7;A^7;A^7;E^7;E^7;E^7;E^7;E^7;E^7;Bbm7;Am7;Eo7;E^7;E^7;Ebsus;Dsus;E^7;Bm7;Am7;E^7;E^7;E^7;E^7;E^7;E^7;A^7;A^7;E^7;E^7;E^7;E^7;E^7;E^7;Bbm7;Am7;Eo7;E^7;E^7;Ebsus;Dsus;E^7;Bm7;Am7;E^7
