1;1;2;2;3;3;4;4;5;6;6;7;8;8;9;9;10;10;11;12;12;13;13;14;14;15;16;16;17;18;18;19;20;21;21;22;22;23;24;25;25;26;26;27;28;29;29;30;30;31;32;33;34;34;35;36;37;37;38;38;39;40;41;41;42;42;43;43;44;45;46;47;48
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0
Eb^7;Eo7;Fm7;Bb7;Gm7;F#o7;Gm7;C7;Fm7;Fm7;Bb7;Eb^7;Fm7;Bb7;Eb^7;Eo7;Fm7;Bb7;Eb^7;Am7;D7;Gm7;D7;Gm7;D7;Bb7;Bb7;Bb7;Eb6;Eb6;Eo7;Fm7;Bb7;Cm;Cm^7;Cm7;Cm6;D%7;G7;Ab^7;Gm7;Fm7;Bb7;Eb6;A%7;D7;G7;C7;F7;Fm7;Bb7;Eb6;Eb6;Eo7;Fm7;Bb7;Cm;Cm^7;Cm7;Cm6;Bbm7;Eb7;Ab^7;Gm7;Fm7;Gm7;Ab^7;C7;F7;Fm7;Bbsus;Eb6;Eb6
