1;2;3;3;4;4;5;6;7;7;8;8;9;9;10;11;11;12;12;13;13;14;14;15;15;16;16;17;18;19;19;20;20;21;22;23;23;24;24;25;25;26;27;27;28;28;29;30;31;32;33;34;35;36
1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
F7;Bbsus;Ab6;Abm6;Eb^7;A7;D7;Gsus;Cm7;Cm7;A%7;Ab7;Gm7;A7;Ab^7;A%7;D7;Gm7;C7;Fm7;C7;Fm7;Bb7;Eb^7;Ab^7;G%7;C7;F7;Bbsus;Ab6;Abm6;Eb^7;A7;D7;Gsus;Cm7;Cm7;A%7;Ab7;Gm7;A7;Ab^7;A%7;D7;Db7;C7;A%7;Abm6;Gm7;G%7;F7;Bbsus;F^;F^
