1;1;2;2;3;3;4;4;5;5;6;6;7;7;8;9;9;10;10;11;11;11;11;12;12;13;13;14;14;15;16;17;17;18;18;19;19;20;20;21;21;22;22;23;23;24;24;25;25;26;26;27;27;28;28;29;29;30;30;31;32;32
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0
Eb7;Ab7;Eb7;Ab7;Eb^7;Eo7;Fm7;Bb7;Fm7;B7;Bbsus;Bb7;Fm7;Bbsus;Eb^7;Gm7;C7;Fm7;Bbsus;Bbo7;Bbo7;Bb7;Bb7;Cm7;C7;A%7;D7;Gb7;C7;Fm7;E7;Eb^7;Ab^7;Eb6;Ab^7;Eb^7;Eo7;Fm7;Bb7;Fm7;B7;Bbsus;Bb7;F7;Bbsus;Eb7;A7;Ab^7;Bb7;A%7;Gm7;Gbo7;G%7;Ab^7;Abm6;Gm7;C7;Fm7;F%7;Eb6;Fm7;Bbsus
