1;2;3;4;4;5;6;6;7;7;8;8;8;9;10;11;12;12;13;14;14;15;15;16;16;16;16;17;18;19;20;21;22;23;24;25;26;26;27;27;28;28;29;29;30;30;31;32
1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;2.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0
Eb^;Ab7;Eb^;G%7;C7;Fm7;Am7;D7;Gm7;Gbm7;Gbm7;Fm;E7;Eb^;Ab7;Eb^;G%7;C7;Fm7;Am7;D7;Gm7;Gbm7;Gbm7;Fm;E7;Ab7;G7;G7;Cm6;Cm6;Cm7;F7;Fm7;Bb7;Eb^;Ab7;Ao7;Eb^;Ab^;G%7;C7;F%7;C7;Fm7;Bb7;Eb^;Bb7
