1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;18;19;20;20;21;22;22;23;24;24;25;25;26;26;27;28;29;29;30;30;31;32;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0
F^7;D7;Gm7;C7;Am7;Dm7;Gm7;C7;F^7;D7;Gm7;C7;Am7;Dm7;Cm7;F7;Bb^7;Abm7;Db7;Gb^7;Em7;A7;D^7;Abm7;Db7;Gb^7;Gm7;C7;F^7;Bb7;Am7;D7;Gm7;C7;Am7;D7;Gm7;C7;F6;Gm7;C7
