1;2;3;4;5;6;7;8;8;9;10;11;12;13;14;15;16;16;17;18;19;20;21;22;23;24;25;26;26;27;28;29;30;31;32;32;33;34;35;36;36;37;38;39;40
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0
Cm7;Cm7;Fm7;Fm7;Ab7;G7;Cm7;D%7;G7;Cm7;Cm7;Fm7;Fm7;Fm7;Bb7;Eb^7;D%7;G7;Cm7;Cm7;Fm7;Fm7;Ab7;G7;Bbm7;Eb7;Ab^7;A%7;D7;Gm7;C7;Fm7;Bb7;Eb^7;Bbm7;Eb7;Ab6;Ab6;Fm7;Bbsus;Bb7;Eb6;Eb6;D%7;G7
