1;2;2;3;4;4;5;6;6;7;8;8;9;10;10;11;11;12;13;14;14;15;15;16;17;18;18;19;19;20;21;22;22;23;23;23;24;25;25;26;27;27;28;29;29;30;31;32;33;34;34;35;35;36;36;37;37;38;38;39;39;39
1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;5.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;2.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;2.0;3.0
Ab6;Db7;Do7;Ab^;E7;Eb7;Ab6;Db7;Do7;Ab^;Ab^;Ab6;Ab6;Db6;Ab6;Bbm7;Eb7;Ab6;Ab6;Db6;Ab6;Bb7;Eb7;Ab6;Ab6;Db6;Ab6;Bbm7;Eb7;Ab6;Ab6;Db6;Ab6;Bbm7;Eb7;Ab6;C7;Gm7;C7;F7;Cm7;F7;Bb7;Fm7;Bb7;Eb7;Eb7;Ab6;Ab6;Db6;Ab6;Bbm7;Eb7;Ab6;Ab7;Db6;Do7;Db6;Ab6;Bbm7;Eb7;Ab6
