1;2;3;4;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;20;21;22;23;24;25;26;27;28;29;30;31;32;32;33;34;35;36;37;38;39;40;40;41;42;43;43;44;45;46;47;48;49;50;51;52;53;54;55
1.0;1.0;1.0;1.0;2.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;1.0;1.0;1.0;2.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
Bb^7;G7;Cm7;F7;F#o7;Gm7;Fm7;E%7;A7;Dm7;Ebm7;Dm7;Ebm7;B7;E7;C%7;F7;Bb^7;G7;Cm7;F7;F#o7;Gm7;Fm7;E%7;A7;Dm7;Ebm7;Dm7;Ebm7;Cm7;F7;Bb6;A%7;D7;Gm7;C7;F^7;Dm7;Abm7;Ebm7;Cm7;F7;Bb^7;G7;Cm7;F7;F#o7;Gm7;Fm7;E%7;A7;Dm7;Ebm7;Dm7;Ebm7;Cm7;F7;B^7;Bb^7
