1;2;3;4;4;5;6;7;8;9;10;11;12;13;14;15;16;16;17;18;19;20;21;22;23;24;25;26;27;28;28;29;30;30;31;31;32;32;33;34;34;35;35;36;36
1.0;1.0;1.0;1.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;1.0;1.0;4.0;1.0;4.0;1.0;4.0;1.0;1.0;4.0;1.0;4.0;1.0;4.0
Bb7;Ab7;Bb7;Bm7;E7;Eb7;Eb7;Bb7;Bb7;F7;Eb7;Bb7;Bb7;Bb7;Ab7;Bb7;Bm7;E7;Eb7;Eb7;Bb7;Bb7;F7;Eb7;Bb7;Bb7;Bb7;Ab7;Bb7;Bm7;E7;Eb7;Ebm7;Ab7;Dm7;G7;C#m7;F#7;Cm7;Cm7;F7;Bb^7;Db7;Gb^7;F7
