1;1;2;2;3;3;4;4;5;6;7;8;9;10;11;12;13;14;15;16;17;17;18;18;19;19;20;20;21;21;22;22;23;23;24;24;25;25;26;26;27;27;28;28;29;29;30;30;31;31;32;32;33;33;34;34;35;35;36;36
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0
F6;Dm7;Gm7;C7;F^7;Dm7;Gm7;C7;Bb6;F^7;E%7;A7;Dm7;G7;Dm7;G7;Gm7;Gm7;Gm7;C7;F6;Dm7;Gm7;C7;F^7;Dm7;Bm7;E7;A^7;Bm7;C#m7;D7;E7;F#o7;Gm7;C7;F6;Dm7;Gm7;C7;F^7;Dm7;Gm7;C7;Cm7;F7;Bb^7;Eb7;Am7;Dm7;B%7;Bbm6;Am7;Dm7;Gm7;C7;F6;Dm7;Gm7;C7
