1;2;3;4;5;6;7;8;9;10;11;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;25;26;26;27;28;29;30;31;32;32;33;34;35;36
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0
G^7;G^7;Bm7;E7;Am7;Am7;Cm7;F7;Am7;D7;F#%7;B7;Em7;Em7;A7;Am7;D7;G^7;G^7;Bm7;E7;Am7;Am7;Cm7;F7;Am;Am7;F#%7;B7;Em7;A7;Am7;F7;Bm7;Bbm7;Eb7;Am7;D7;G6;G6
