1;2;3;4;5;6;7;8;8;9;9;10;10;11;12;12;13;13;14;14;15;16;17;18;19;20;21;22;23;24;24;25;26;26;27;27;28;28;29;29;30;30;31;32;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0
G^7;Bbo7;Am7;D7;Am7;Cm6;G^7;F#%7;B7;Em;Em;C#%7;F#7;Bm7;Em7;A7;D^7;Bm7;Em7;A7;Am7;D7;G^7;Bbo7;Am7;D7;Am7;Cm6;G^7;Dm7;G7;C^7;F#%7;B7;Em7;E^7;C#%7;Cm6;Bm7;E7;A%7;D7;G^7;Am7;D7
