1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;19;20;21;22;23;23;24;25;26;27;27;28;29;30;30;31;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0
G7;A7;G7;A7;G7;Em7;F#m7;F7;Bb^7;C7;Bb7;Cm7;Cm7;A%7;D^;D7;Eb^7;Eb^7;A%7;Cm7;Cm7;Dbm7;Bbm7;A^;A7;A7;G7;A7;G7;G6;Em7;Bm7;Am7;D7;G^7;G^7
