1;1;2;2;3;3;4;4;5;5;6;6;7;7;8;8;8;8;9;9;10;10;11;11;12;12;13;13;14;14;15;16;16;17;18;18;19;19;20;21;21;22;22;23;23;23;24;24;25;25;26;26;27;27;28;28;29;29;30;30;31
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;5.0;7.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;4.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0
Ab^7;F7;Bbm7;Eb7;Ab^7;F7;Bbm7;Eb7;Ab^7;Ab7;Db^7;Do7;Ab^;F7;Bbm7;Eb7;Ab^7;F7;Bbm7;Eb7;Ab^7;F7;Bbm7;Eb7;Ab^7;Ab7;Db^7;Do7;Ab6;Eb7;Ab6;Am7;Ab7;Db^7;Dm7;G7;G%7;C7;F7;Fm7;Bb7;Dbm7;Gb7;Bm7;E7;Eb7;Ab^7;F7;Bbm7;Eb7;Ab^7;F7;Bbm7;Eb7;Ab^7;Ab7;Db^7;Do7;Ab6;Eb7;Ab6
