1;1;2;2;3;3;4;5;6;7;8;8;9;9;10;10;11;11;12;13;14;15;16;16;17;18;18;19;20;21;22;22;23;24;25;25;26;26;27;27;28;29;30;31;32;32
1.0;2.5;1.0;2.5;1.0;2.5;1.0;1.0;1.0;1.0;1.0;2.5;1.0;2.5;1.0;2.5;1.0;2.5;1.0;1.0;1.0;1.0;1.0;2.5;1.0;1.0;2.5;1.0;1.0;1.0;1.0;2.5;1.0;1.0;1.0;2.5;1.0;2.5;1.0;2.5;1.0;1.0;1.0;1.0;1.0;2.5
C^7;C7;F^7;D%7;C^7;E%7;A7;Dm7;G7;C6;Dm7;G7;C^7;C7;F^7;D%7;C^7;E%7;A7;Dm7;G7;C6;F#%7;B7;E7;B%7;E7;Am7;Am7;D7;Am7;D7;Dm7;G7;C^7;C7;F^7;D%7;C^7;E%7;A7;Dm7;G7;C6;Dm7;G7
