1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;15;16;17;18;19;20;21;22;23;24;25;26;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
G7;G7;G7;G7;G7;G7;G7;G7;G7;G7;G7;G7;G7;G7;Eb^7;Eb^7;A7;D^7;Ab7;G^7;F#7;Bm7;C^7;Bm7;Bm7;G#%7;Gm7;C7;F^7;B7;Bb^7;A7;G7;G7;G7;G7;G7;G7;G7;G7;G7;G7;G7;G7;G7;G7;G7;G7
