1;2;3;4;5;5;6;6;7;8;9;10;11;12;13;13;14;14;15;15;16;17;18;19;20;20;21;21;22;22;23;24;25;26;27;28;29;29;30;30;31;31;32
1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0
Db^7;Db^7;Eb7;Eb7;Gb^7;Go7;Db6;Bb7;A7;Ab7;Db^7;Db^7;Eb7;Eb7;Gb^7;Go7;Db6;Bb7;Ebm7;Ab7;Db6;A7;A7;Db^7;C%7;F7;Bbm;Bbm^7;Bbm7;Eb7;Ebm7;Ab7;Db^7;Db^7;Eb7;Eb7;Gb^7;Go7;Db6;Bb7;Ebm7;Ab7;Db6
