1;2;3;4;5;6;7;8;8;9;9;10;10;11;12;12;13;13;14;14;15;16;16;17;18;19;20;21;22;23;24;24;25;25;26;26;27;28;29;30;31;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0
Fm7;Bb7;Fm7;Bb7;Eb^7;Ab7;Eb^7;A%7;D7;Gm7;C7;Fm7;Bb7;Eb^7;Bbm7;Eb7;Ab6;G7;Cm7;F7;Bb7;Gm7;C7;Fm7;Bb7;Fm7;Bb7;Eb^7;Ab7;Eb^7;A%7;D7;Gm7;C7;Fm7;Bb7;Db7;C7;Fm7;Bb7;Eb6;Eb6
