1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;15;16;16;17;18;19;20;20;21;22;22;23;24;25;26;27;28;29;30;31;32;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
Cm6;G7;Cm7;F7;Bbm7;F7;Bbm7;Bb7;Ebm7;Ebm7;Ab7;Ab7;Dbm7;Dbm7;E7;Eb7;D7;G7;Cm6;G7;Cm7;Ebm7;Ab7;Db^7;G%7;C7;Fm6;F7;Bbm7;Eb7;Cm7;Fm7;Bb%7;Eb7;Abm7;D%7;G7
