1;2;2;3;3;4;5;6;7;8;9;10;10;11;11;12;13;14;15;16;17;18;19;20;21;22;23;23;24;25;26;26;27;27;28;29;29;30;30;31;31;32
1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0
Cm;D%7;G7;Cm;C7;Fm7;D%7;G7;C^7;C^7;Cm;D%7;G7;Cm;C7;Fm7;D%7;G7;C^7;C^7;Ab7;Ab7;G7;G7;Ab7;Ab7;G7;Ab7;G7;Cm;D%7;G7;Cm;C7;Fm7;D%7;G7;Cm;A%7;D%7;G7;Cm
